"NUM_CLIENTE","MES_MG","VALOR_MG_CONTRIBUICAO"
7594,"Março",32.92
7594,"Abril",19.87
7594,"Maio",29.78
7594,"Junho",36.43
7594,"Julho",2.85
7594,"Agosto",16.04
7594,"Setembro",21.13
7594,"Outubro",20.52
7594,"Novembro",54.95
7594,"Dezembro",12.08
265,"Janeiro",20.56
265,"Fevereiro",97.12
265,"Março",13.87
265,"Abril",19.27
265,"Maio",70.11
265,"Junho",66.22
265,"Julho",9.31
265,"Agosto",80.26
265,"Setembro",47.46
265,"Outubro",81.97
265,"Novembro",16.64
265,"Dezembro",93.13
4562,"Janeiro",68.14
4562,"Fevereiro",70.12
4562,"Março",98.75
4562,"Abril",33.43
4562,"Maio",10.98
4562,"Junho",19.14
4562,"Julho",0.85
4562,"Agosto",1.35
4562,"Setembro",37.64
4562,"Outubro",79.6
4562,"Novembro",50.4
4562,"Dezembro",86.36
5784,"Janeiro",36.39
5784,"Fevereiro",81.6
5784,"Março",55.43
5784,"Abril",74.28
5784,"Maio",48.16
5784,"Junho",45.06
5784,"Julho",56.24
5784,"Agosto",47.89
5784,"Setembro",17.65
5784,"Outubro",98.54
5784,"Novembro",79.65
5784,"Dezembro",41.93
3865,"Janeiro",67.01
3865,"Fevereiro",45.06
3865,"Março",11.63
3865,"Abril",4.47
3865,"Maio",95.56
3865,"Junho",20.64
3865,"Julho",29.61
3865,"Agosto",0.98
3865,"Setembro",2.35
3865,"Outubro",41.71
3865,"Novembro",19.6
3865,"Dezembro",56.17
7103,"Janeiro",92.19
7103,"Fevereiro",55.92
7103,"Março",81.07
7103,"Abril",15.18
7103,"Maio",31.06
7103,"Junho",91.88
7103,"Julho",71.94
7103,"Agosto",67.08
7103,"Setembro",34.27
7103,"Outubro",75.7
7103,"Novembro",95.78
7103,"Dezembro",56.75
907,"Janeiro",18.12
907,"Fevereiro",33.55
907,"Março",0.35
907,"Abril",60.45
907,"Maio",35.04
907,"Junho",77.55
907,"Julho",81.89
907,"Agosto",60.77
907,"Setembro",65.98
907,"Outubro",62.05
907,"Novembro",8.25
907,"Dezembro",85.18
6012,"Janeiro",25.19
6012,"Fevereiro",82.94
6012,"Março",82.79
6012,"Abril",72.44
6012,"Maio",23.27
6012,"Junho",63.94
6012,"Julho",8.12
6012,"Agosto",48.47
6012,"Setembro",62.66
6012,"Outubro",46.11
6012,"Novembro",52.8
6012,"Dezembro",54.49
4676,"Janeiro",6.96
4676,"Fevereiro",96.05
4676,"Março",10.7
4676,"Abril",48.1
4676,"Maio",39.57
4676,"Junho",50.57
4676,"Julho",78.32
4676,"Agosto",20.25
4676,"Setembro",90.42
4676,"Outubro",69.92
4676,"Novembro",20.07
4676,"Dezembro",32.11
1857,"Janeiro",78.22
1857,"Fevereiro",82.43
1857,"Março",56.03
1857,"Abril",45.42
1857,"Maio",56.3
1857,"Junho",46.56
1857,"Julho",94.48
1857,"Agosto",0.09
1857,"Setembro",23.94
1857,"Outubro",2.66
1857,"Novembro",67.11
1857,"Dezembro",48.68
1983,"Janeiro",97.51
1983,"Fevereiro",82.69
1983,"Março",27.65
1983,"Abril",28.26
1983,"Maio",3.26
1983,"Junho",73.82
1983,"Julho",23.22
1983,"Agosto",9.14
1983,"Setembro",10.01
1983,"Outubro",80.17
1983,"Novembro",87.82
1983,"Dezembro",53.52
2291,"Janeiro",64.23
2291,"Fevereiro",85.5
2291,"Março",93.73
2291,"Abril",39.56
2291,"Maio",54.35
2291,"Junho",40.26
2291,"Julho",24.78
2291,"Agosto",92.34
2291,"Setembro",76.57
2291,"Outubro",36.14
2291,"Novembro",89.08
2291,"Dezembro",23.12
3472,"Janeiro",18.43
3472,"Fevereiro",55.42
3472,"Março",99.58
3472,"Abril",42.91
3472,"Maio",56.38
3472,"Junho",10.71
3472,"Julho",28.52
3472,"Agosto",11.24
3472,"Setembro",41.56
3472,"Outubro",65.04
3472,"Novembro",77.17
3472,"Dezembro",42.35
1407,"Janeiro",76.63
1407,"Fevereiro",22.82
1407,"Março",15.14
1407,"Abril",6.69
1407,"Maio",15.03
1407,"Junho",56.9
1407,"Julho",92.92
1407,"Agosto",11.32
1407,"Setembro",29.76
1407,"Outubro",31.19
1407,"Novembro",1.35
1407,"Dezembro",57.28
8403,"Janeiro",79.99
8403,"Fevereiro",27.09
8403,"Março",1.05
8403,"Abril",17.03
8403,"Maio",40.93
8403,"Junho",64.49
8403,"Julho",91.16
8403,"Agosto",84.69
8403,"Setembro",98.79
8403,"Outubro",23.99
8403,"Novembro",76.7
8403,"Dezembro",44.62
3688,"Janeiro",4.79
3688,"Fevereiro",69.44
3688,"Março",15.06
3688,"Abril",45.69
3688,"Maio",43.5
3688,"Junho",84.52
3688,"Julho",23.82
3688,"Agosto",11.66
3688,"Setembro",57.62
3688,"Outubro",57.78
3688,"Novembro",96.18
3688,"Dezembro",6.37
7951,"Janeiro",6.1
7951,"Fevereiro",7.57
7951,"Março",16.65
7951,"Abril",67.26
7951,"Maio",9.88
7951,"Junho",28.1
7951,"Julho",35.54
7951,"Agosto",60.69
7951,"Setembro",6.6
7951,"Outubro",59.71
7951,"Novembro",9.22
7951,"Dezembro",99.81
2006,"Janeiro",94.56
2006,"Fevereiro",51.12
2006,"Março",16.91
2006,"Abril",74.05
2006,"Maio",43.24
2006,"Junho",36.82
2006,"Julho",65.44
2006,"Agosto",66.82
2006,"Setembro",78.51
2006,"Outubro",73.59
2006,"Novembro",31.45
2006,"Dezembro",82.94
6646,"Janeiro",30.92
6646,"Fevereiro",90.32
6646,"Março",53.56
6646,"Abril",46.42
6646,"Maio",4.93
6646,"Junho",73.43
6646,"Julho",79.95
6646,"Agosto",5.09
6646,"Setembro",97.02
6646,"Outubro",67.01
6646,"Novembro",16.81
6646,"Dezembro",44.83
3595,"Janeiro",95.37
3595,"Fevereiro",87.88
3595,"Março",92.62
3595,"Abril",55.21
3595,"Maio",5.4
3595,"Junho",59.66
3595,"Julho",79.86
3595,"Agosto",51.71
3595,"Setembro",65.06
3595,"Outubro",38.08
3595,"Novembro",40.77
3595,"Dezembro",76.96
4316,"Janeiro",87.18
4316,"Fevereiro",29.24
4316,"Março",43.7
4316,"Abril",57.98
4316,"Maio",21.88
4316,"Junho",75
4316,"Julho",53.32
4316,"Agosto",90.4
4316,"Setembro",61.78
4316,"Outubro",77.1
4316,"Novembro",74.89
4316,"Dezembro",1.9
3290,"Janeiro",5.19
3290,"Fevereiro",83.14
3290,"Março",37.77
3290,"Abril",93.95
3290,"Maio",87.41
3290,"Junho",44.13
3290,"Julho",3.07
3290,"Agosto",11.07
3290,"Setembro",41.12
3290,"Outubro",14.87
3290,"Novembro",46.21
3290,"Dezembro",16.07
748,"Janeiro",74.52
748,"Fevereiro",8.7
748,"Março",2.3
748,"Abril",97.46
748,"Maio",65.25
748,"Junho",24.85
748,"Julho",92.93
748,"Agosto",95.44
748,"Setembro",97.19
748,"Outubro",49.62
748,"Novembro",72.96
748,"Dezembro",32.58
5535,"Janeiro",41.95
5535,"Fevereiro",26.85
5535,"Março",6.67
5535,"Abril",88.44
5535,"Maio",74.95
5535,"Junho",73.51
5535,"Julho",34.64
5535,"Agosto",86.59
5535,"Setembro",79.86
5535,"Outubro",26.36
5535,"Novembro",22.43
5535,"Dezembro",62.99
814,"Janeiro",84.75
814,"Fevereiro",82.55
814,"Março",80.14
814,"Abril",76.9
814,"Maio",12.32
814,"Junho",95.63
814,"Julho",91.35
814,"Agosto",88.91
814,"Setembro",89.22
814,"Outubro",80.26
814,"Novembro",25.63
814,"Dezembro",20.75
3356,"Janeiro",61.23
3356,"Fevereiro",99.2
3356,"Março",27.56
3356,"Abril",86.74
3356,"Maio",63.32
3356,"Junho",35.8
3356,"Julho",12.61
3356,"Agosto",98.77
3356,"Setembro",82.69
3356,"Outubro",76.46
3356,"Novembro",21.79
3356,"Dezembro",68.2
4004,"Janeiro",83.97
4004,"Fevereiro",40.44
4004,"Março",72.52
4004,"Abril",95.87
4004,"Maio",11.57
4004,"Junho",77.36
4004,"Julho",28.39
4004,"Agosto",59.29
4004,"Setembro",57.74
4004,"Outubro",51.22
4004,"Novembro",23.58
4004,"Dezembro",88.7
7143,"Janeiro",23.01
7143,"Fevereiro",40.06
7143,"Março",62.5
7143,"Abril",18.68
7143,"Maio",31.94
7143,"Junho",75.29
7143,"Julho",90.48
7143,"Agosto",77.59
7143,"Setembro",69.39
7143,"Outubro",92.08
7143,"Novembro",63.79
7143,"Dezembro",13.02
1584,"Janeiro",31.24
1584,"Fevereiro",48.87
1584,"Março",49.69
1584,"Abril",69.46
1584,"Maio",2.82
1584,"Junho",9.45
1584,"Julho",82.52
1584,"Agosto",93.66
1584,"Setembro",43.39
1584,"Outubro",43.36
1584,"Novembro",61.01
1584,"Dezembro",60.15
8719,"Janeiro",26.76
8719,"Fevereiro",7.77
8719,"Março",62.57
8719,"Abril",88.89
8719,"Maio",42.1
8719,"Junho",18.71
8719,"Julho",3.82
8719,"Agosto",57.6
8719,"Setembro",42.87
8719,"Outubro",14.59
8719,"Novembro",12.25
8719,"Dezembro",97.49
8964,"Janeiro",95.22
8964,"Fevereiro",99.24
8964,"Março",77.09
8964,"Abril",88.88
8964,"Maio",89.58
8964,"Junho",85.41
8964,"Julho",76.47
8964,"Agosto",88.24
8964,"Setembro",69.48
8964,"Outubro",61.5
8964,"Novembro",13.78
8964,"Dezembro",60.71
9584,"Janeiro",14.06
9584,"Fevereiro",30.2
9584,"Março",75.9
9584,"Abril",99.13
9584,"Maio",37.87
9584,"Junho",59.32
9584,"Julho",45.56
9584,"Agosto",29.22
9584,"Setembro",33.78
9584,"Outubro",99.7
9584,"Novembro",12.87
9584,"Dezembro",78.87
5066,"Janeiro",63.33
5066,"Fevereiro",85.93
5066,"Março",70.78
5066,"Abril",26.95
5066,"Maio",52.86
5066,"Junho",1.13
5066,"Julho",61.11
5066,"Agosto",42.84
5066,"Setembro",62.26
5066,"Outubro",18.68
5066,"Novembro",87.28
5066,"Dezembro",77.49
3994,"Janeiro",90.52
3994,"Fevereiro",72.65
3994,"Março",51.4
3994,"Abril",92.41
3994,"Maio",18.14
3994,"Junho",45.64
3994,"Julho",4.11
3994,"Agosto",31.52
3994,"Setembro",46.77
3994,"Outubro",81.37
3994,"Novembro",68.96
3994,"Dezembro",55.82
224,"Janeiro",3.41
224,"Fevereiro",44.94
224,"Março",64.59
224,"Abril",76.28
224,"Maio",20.64
224,"Junho",82.68
224,"Julho",99.82
224,"Agosto",47.14
224,"Setembro",28.19
224,"Outubro",53.42
224,"Novembro",98.58
224,"Dezembro",75.36
1827,"Janeiro",86.63
1827,"Fevereiro",41.89
1827,"Março",23.38
1827,"Abril",96.18
1827,"Maio",55.74
1827,"Junho",27.26
1827,"Julho",70.21
1827,"Agosto",14.34
1827,"Setembro",2.8
1827,"Outubro",76.79
1827,"Novembro",3.29
1827,"Dezembro",52.82
2843,"Janeiro",17.3
2843,"Fevereiro",32.82
2843,"Março",26.9
2843,"Abril",23.22
2843,"Maio",84.53
2843,"Junho",58.71
2843,"Julho",57.68
2843,"Agosto",33.62
2843,"Setembro",92.39
2843,"Outubro",4.97
2843,"Novembro",23.57
2843,"Dezembro",75.4
6643,"Janeiro",88.84
6643,"Fevereiro",56.45
6643,"Março",95.2
6643,"Abril",69.64
6643,"Maio",20.48
6643,"Junho",81.16
6643,"Julho",40.6
6643,"Agosto",39.12
6643,"Setembro",81.59
6643,"Outubro",89.93
6643,"Novembro",56.05
6643,"Dezembro",30.71
2960,"Janeiro",95.41
2960,"Fevereiro",51.83
2960,"Março",70.37
2960,"Abril",31.6
2960,"Maio",13.92
2960,"Junho",41.88
2960,"Julho",63.43
2960,"Agosto",10.01
2960,"Setembro",67.07
2960,"Outubro",5.21
2960,"Novembro",67.8
2960,"Dezembro",30.31
1824,"Janeiro",77.5
1824,"Fevereiro",2.4
1824,"Março",97.41
1824,"Abril",65.47
1824,"Maio",8.22
1824,"Junho",32.65
1824,"Julho",8.66
1824,"Agosto",2.3
1824,"Setembro",93.74
1824,"Outubro",21.05
1824,"Novembro",8.85
1824,"Dezembro",61.64
2428,"Janeiro",21.35
2428,"Fevereiro",55.92
2428,"Março",54.43
2428,"Abril",53.59
2428,"Maio",27.87
2428,"Junho",13.42
2428,"Julho",91.69
2428,"Agosto",7.27
2428,"Setembro",20.1
2428,"Outubro",85.02
2428,"Novembro",19.9
2428,"Dezembro",91.18
4928,"Janeiro",78.89
4928,"Fevereiro",2.13
4928,"Março",4.63
4928,"Abril",82.04
4928,"Maio",46.93
4928,"Junho",26.59
4928,"Julho",85.03
4928,"Agosto",60.4
4928,"Setembro",30.95
4928,"Outubro",71.24
4928,"Novembro",4
4928,"Dezembro",20.85
4398,"Janeiro",96.12
4398,"Fevereiro",4.72
4398,"Março",44.57
4398,"Abril",15.17
4398,"Maio",93.38
4398,"Junho",88.44
4398,"Julho",22.77
4398,"Agosto",46.84
4398,"Setembro",51.85
4398,"Outubro",86.43
4398,"Novembro",38.08
4398,"Dezembro",95.47
4962,"Janeiro",96.17
4962,"Fevereiro",9.96
4962,"Março",84.55
4962,"Abril",67.71
4962,"Maio",19.31
4962,"Junho",45.7
4962,"Julho",6.08
4962,"Agosto",81.6
4962,"Setembro",41.08
4962,"Outubro",48.99
4962,"Novembro",84.44
4962,"Dezembro",39.25
1810,"Janeiro",92.03
1810,"Fevereiro",20.25
1810,"Março",96.66
1810,"Abril",83.44
1810,"Maio",59.33
1810,"Junho",52.56
1810,"Julho",13.39
1810,"Agosto",28.52
1810,"Setembro",41.15
1810,"Outubro",35.02
1810,"Novembro",29.69
1810,"Dezembro",91.91
7174,"Janeiro",78.89
7174,"Fevereiro",15.59
7174,"Março",0.27
7174,"Abril",48.84
7174,"Maio",82.53
7174,"Junho",73.28
7174,"Julho",39.06
7174,"Agosto",98.19
7174,"Setembro",29.8
7174,"Outubro",19
7174,"Novembro",51.42
7174,"Dezembro",79.81
4921,"Janeiro",58.24
4921,"Fevereiro",35.89
4921,"Março",49.79
4921,"Abril",17.74
4921,"Maio",86.63
4921,"Junho",33.44
4921,"Julho",28.69
4921,"Agosto",70.06
4921,"Setembro",37.92
4921,"Outubro",45.73
4921,"Novembro",20.22
4921,"Dezembro",4.61
4892,"Janeiro",54.46
4892,"Fevereiro",89.25
4892,"Março",79.43
4892,"Abril",1.27
4892,"Maio",15.64
4892,"Junho",4.91
4892,"Julho",14.91
4892,"Agosto",80.1
4892,"Setembro",2.17
4892,"Outubro",24.86
4892,"Novembro",6.56
4892,"Dezembro",91.14
9687,"Janeiro",83.48
9687,"Fevereiro",18.71
9687,"Março",71.61
9687,"Abril",89.17
9687,"Maio",49.96
9687,"Junho",56.84
9687,"Julho",22.85
9687,"Agosto",1.1
9687,"Setembro",70.88
9687,"Outubro",23.82
9687,"Novembro",38
9687,"Dezembro",42.4
4729,"Janeiro",81.69
4729,"Fevereiro",71.69
4729,"Março",63.41
4729,"Abril",36.85
4729,"Maio",64.54
4729,"Junho",39.61
4729,"Julho",46.43
4729,"Agosto",59.41
4729,"Setembro",67.27
4729,"Outubro",23.64
4729,"Novembro",64.07
4729,"Dezembro",72.47
4470,"Janeiro",99.24
4470,"Fevereiro",70.09
4470,"Março",2.54
4470,"Abril",18.66
4470,"Maio",42.43
4470,"Junho",92.69
4470,"Julho",35.64
4470,"Agosto",62.8
4470,"Setembro",72.64
4470,"Outubro",15.57
4470,"Novembro",55.39
4470,"Dezembro",94.58
1757,"Janeiro",93.5
1757,"Fevereiro",54.05
1757,"Março",19.01
1757,"Abril",87.67
1757,"Maio",54.16
1757,"Junho",60.05
1757,"Julho",90.01
1757,"Agosto",60.26
1757,"Setembro",19.79
1757,"Outubro",47.04
1757,"Novembro",48.54
1757,"Dezembro",24.02
9125,"Janeiro",21.75
9125,"Fevereiro",43.77
9125,"Março",12.3
9125,"Abril",48.73
9125,"Maio",35.48
9125,"Junho",16.62
9125,"Julho",16.59
9125,"Agosto",62.25
9125,"Setembro",39.5
9125,"Outubro",61.9
9125,"Novembro",76.51
9125,"Dezembro",68.99
3873,"Janeiro",3.44
3873,"Fevereiro",66.16
3873,"Março",44.86
3873,"Abril",34.79
3873,"Maio",2.79
3873,"Junho",7.34
3873,"Julho",82.13
3873,"Agosto",88.78
3873,"Setembro",42.67
3873,"Outubro",2.36
3873,"Novembro",37.53
3873,"Dezembro",25.52
4369,"Janeiro",33.72
4369,"Fevereiro",20.14
4369,"Março",36.62
4369,"Abril",44.59
4369,"Maio",74.69
4369,"Junho",37.45
4369,"Julho",80.99
4369,"Agosto",47.42
4369,"Setembro",37.12
4369,"Outubro",93.72
4369,"Novembro",72.55
4369,"Dezembro",74.93
4005,"Janeiro",82.12
4005,"Fevereiro",44.72
4005,"Março",43.7
4005,"Abril",42.69
4005,"Maio",54.61
4005,"Junho",28.42
4005,"Julho",57.63
4005,"Agosto",45.85
4005,"Setembro",80.04
4005,"Outubro",74.28
4005,"Novembro",69.94
4005,"Dezembro",94.03
3062,"Janeiro",13.67
3062,"Fevereiro",60.57
3062,"Março",67.24
3062,"Abril",29.37
3062,"Maio",61.63
3062,"Junho",9.53
3062,"Julho",28.93
3062,"Agosto",72.07
3062,"Setembro",42.69
3062,"Outubro",72.02
3062,"Novembro",88.63
3062,"Dezembro",20.1
7044,"Janeiro",11
7044,"Fevereiro",63.46
7044,"Março",93.49
7044,"Abril",59.31
7044,"Maio",0.93
7044,"Junho",3.35
7044,"Julho",24.32
7044,"Agosto",37.34
7044,"Setembro",95.51
7044,"Outubro",42.39
7044,"Novembro",89.97
7044,"Dezembro",54.8
8124,"Janeiro",52.49
8124,"Fevereiro",96.22
8124,"Março",1.25
8124,"Abril",94.1
8124,"Maio",11.21
8124,"Junho",0.22
8124,"Julho",20.32
8124,"Agosto",1.61
8124,"Setembro",43.48
8124,"Outubro",95.61
8124,"Novembro",76.62
8124,"Dezembro",88.08
7368,"Janeiro",84.5
7368,"Fevereiro",30.1
7368,"Março",59.53
7368,"Abril",54.62
7368,"Maio",28.19
7368,"Junho",88.19
7368,"Julho",85.6
7368,"Agosto",91.83
7368,"Setembro",58.56
7368,"Outubro",20.62
7368,"Novembro",33.74
7368,"Dezembro",80.26
5359,"Janeiro",11.81
5359,"Fevereiro",49.86
5359,"Março",85.52
5359,"Abril",30.47
5359,"Maio",38.88
5359,"Junho",92.09
5359,"Julho",8.96
5359,"Agosto",49.65
5359,"Setembro",34.06
5359,"Outubro",79.17
5359,"Novembro",85.71
5359,"Dezembro",38.51
1984,"Janeiro",79.15
1984,"Fevereiro",90.8
1984,"Março",77.54
1984,"Abril",42.75
1984,"Maio",86.97
1984,"Junho",92.04
1984,"Julho",71
1984,"Agosto",35.82
1984,"Setembro",38.24
1984,"Outubro",89.19
1984,"Novembro",56.21
1984,"Dezembro",24.18
8174,"Janeiro",17.67
8174,"Fevereiro",10.07
8174,"Março",24.69
8174,"Abril",51.77
8174,"Maio",76.79
8174,"Junho",80.87
8174,"Julho",27.05
8174,"Agosto",30.45
8174,"Setembro",4.8
8174,"Outubro",37.28
8174,"Novembro",39.47
8174,"Dezembro",26.7
1377,"Janeiro",31.31
1377,"Fevereiro",42.55
1377,"Março",8.27
1377,"Abril",19.59
1377,"Maio",90.56
1377,"Junho",46.27
1377,"Julho",22.89
1377,"Agosto",76.76
1377,"Setembro",92.46
1377,"Outubro",68.31
1377,"Novembro",29.24
1377,"Dezembro",64.32
4375,"Janeiro",17.31
4375,"Fevereiro",4.68
4375,"Março",14.29
4375,"Abril",11.37
4375,"Maio",44.8
4375,"Junho",13.48
4375,"Julho",62.37
4375,"Agosto",88.81
4375,"Setembro",87.72
4375,"Outubro",33.35
4375,"Novembro",40.34
4375,"Dezembro",32.98
2049,"Janeiro",21.5
2049,"Fevereiro",24.27
2049,"Março",36.41
2049,"Abril",32.8
2049,"Maio",69.09
2049,"Junho",58.87
2049,"Julho",19.59
2049,"Agosto",82.06
2049,"Setembro",89.77
2049,"Outubro",99.92
2049,"Novembro",8.69
2049,"Dezembro",61.99
2413,"Janeiro",27.08
2413,"Fevereiro",71.2
2413,"Março",47.4
2413,"Abril",96.1
2413,"Maio",42.72
2413,"Junho",98.72
2413,"Julho",33.81
2413,"Agosto",39.63
2413,"Setembro",86.53
2413,"Outubro",25.8
2413,"Novembro",3.61
2413,"Dezembro",66.23
543,"Janeiro",40.4
543,"Fevereiro",73.02
543,"Março",14.79
543,"Abril",97.22
543,"Maio",59.61
543,"Junho",66.45
543,"Julho",75.91
543,"Agosto",13.72
543,"Setembro",85.46
543,"Outubro",81.16
543,"Novembro",87.9
543,"Dezembro",29.29
752,"Janeiro",97.28
752,"Fevereiro",36.45
752,"Março",96.25
752,"Abril",6.88
752,"Maio",19.07
752,"Junho",78.77
752,"Julho",71.4
752,"Agosto",13
752,"Setembro",82.99
752,"Outubro",32.79
752,"Novembro",26.2
752,"Dezembro",63.14
1918,"Janeiro",93.65
1918,"Fevereiro",48.5
1918,"Março",42.13
1918,"Abril",5.32
1918,"Maio",82.12
1918,"Junho",17.54
1918,"Julho",51.07
1918,"Agosto",47.27
1918,"Setembro",66.97
1918,"Outubro",95.51
1918,"Novembro",63.04
1918,"Dezembro",75.32
1805,"Janeiro",90.05
1805,"Fevereiro",70.73
1805,"Março",6.8
1805,"Abril",41.93
1805,"Maio",56.45
1805,"Junho",19.08
1805,"Julho",95.54
1805,"Agosto",46.99
1805,"Setembro",49.88
1805,"Outubro",34.12
1805,"Novembro",81.33
1805,"Dezembro",40.73
4683,"Janeiro",0.41
4683,"Fevereiro",38.61
4683,"Março",64.32
4683,"Abril",96.58
4683,"Maio",71.94
4683,"Junho",67.95
4683,"Julho",37.15
4683,"Agosto",38.62
4683,"Setembro",24.81
4683,"Outubro",30.86
4683,"Novembro",39.28
4683,"Dezembro",10.51
5688,"Janeiro",57.79
5688,"Fevereiro",40.01
5688,"Março",91.34
5688,"Abril",5.76
5688,"Maio",72.57
5688,"Junho",55.23
5688,"Julho",8.38
5688,"Agosto",12.19
5688,"Setembro",65.75
5688,"Outubro",51.63
5688,"Novembro",46.26
5688,"Dezembro",16.89
8294,"Janeiro",24.38
8294,"Fevereiro",30.61
8294,"Março",14.82
8294,"Abril",55.36
8294,"Maio",5.85
8294,"Junho",51.95
8294,"Julho",52.06
8294,"Agosto",44.21
8294,"Setembro",94.63
8294,"Outubro",49.47
8294,"Novembro",59.48
8294,"Dezembro",20.47
9244,"Janeiro",73.42
9244,"Fevereiro",70.84
9244,"Março",93.23
9244,"Abril",46.71
9244,"Maio",4.3
9244,"Junho",31.08
9244,"Julho",24.07
9244,"Agosto",65.02
9244,"Setembro",23.08
9244,"Outubro",45.94
9244,"Novembro",39.56
9244,"Dezembro",6.72
2401,"Janeiro",52
2401,"Fevereiro",8.68
2401,"Março",2.89
2401,"Abril",67.53
2401,"Maio",9.25
2401,"Junho",57.35
2401,"Julho",95.28
2401,"Agosto",71.91
2401,"Setembro",14.06
2401,"Outubro",92.31
2401,"Novembro",86.97
2401,"Dezembro",79.78
5484,"Janeiro",8
5484,"Fevereiro",18.73
5484,"Março",85.99
5484,"Abril",8.67
5484,"Maio",72.42
5484,"Junho",40.71
5484,"Julho",47.5
5484,"Agosto",26.75
5484,"Setembro",10.67
5484,"Outubro",42.7
5484,"Novembro",75.75
5484,"Dezembro",11.78
9072,"Janeiro",85.25
9072,"Fevereiro",46.47
9072,"Março",78.82
9072,"Abril",35.06
9072,"Maio",67.78
9072,"Junho",37.2
9072,"Julho",43.34
9072,"Agosto",35.42
9072,"Setembro",91.77
9072,"Outubro",52.46
9072,"Novembro",3.43
9072,"Dezembro",87.47
2681,"Janeiro",7.17
2681,"Fevereiro",91.97
2681,"Março",47.12
2681,"Abril",24.89
2681,"Maio",44.32
2681,"Junho",12.18
2681,"Julho",73.15
2681,"Agosto",70.06
2681,"Setembro",54.15
2681,"Outubro",87.3
2681,"Novembro",64.28
2681,"Dezembro",33.2
134,"Janeiro",74.91
134,"Fevereiro",30.46
134,"Março",77.69
134,"Abril",93.63
134,"Maio",41.75
134,"Junho",70.03
134,"Julho",40.64
134,"Agosto",10.35
134,"Setembro",82.81
134,"Outubro",51.16
134,"Novembro",38.34
134,"Dezembro",24.19
3853,"Janeiro",83.37
3853,"Fevereiro",94.93
3853,"Março",46.2
3853,"Abril",76.47
3853,"Maio",65.6
3853,"Junho",81.52
3853,"Julho",67.15
3853,"Agosto",84.72
3853,"Setembro",20.45
3853,"Outubro",57.42
3853,"Novembro",55.77
3853,"Dezembro",32.24
7550,"Janeiro",8.58
7550,"Fevereiro",47.54
7550,"Março",89.82
7550,"Abril",67.24
7550,"Maio",12.64
7550,"Junho",18.42
7550,"Julho",37.12
7550,"Agosto",38.68
7550,"Setembro",47.46
7550,"Outubro",35
7550,"Novembro",57.18
7550,"Dezembro",47.42
1064,"Janeiro",74.88
1064,"Fevereiro",35.08
1064,"Março",31.29
1064,"Abril",88.08
1064,"Maio",93.83
1064,"Junho",55.64
1064,"Julho",65.77
1064,"Agosto",24.19
1064,"Setembro",48.17
1064,"Outubro",78.01
1064,"Novembro",87.51
1064,"Dezembro",21.18
2442,"Janeiro",99.2
2442,"Fevereiro",58.97
2442,"Março",81.33
2442,"Abril",87.8
2442,"Maio",4.33
2442,"Junho",24.37
2442,"Julho",86.83
2442,"Agosto",36.3
2442,"Setembro",84.94
2442,"Outubro",22.76
2442,"Novembro",70.62
2442,"Dezembro",77.55
9085,"Janeiro",67.59
9085,"Fevereiro",99.92
9085,"Março",51.68
9085,"Abril",65.69
9085,"Maio",69.78
9085,"Junho",70.72
9085,"Julho",26.14
9085,"Agosto",56.88
9085,"Setembro",18.33
9085,"Outubro",55.52
9085,"Novembro",49.76
9085,"Dezembro",35.77
1147,"Janeiro",95.03
1147,"Fevereiro",95.18
1147,"Março",5.48
1147,"Abril",62.35
1147,"Maio",42.8
1147,"Junho",10.89
1147,"Julho",75.54
1147,"Agosto",13.23
1147,"Setembro",7.55
1147,"Outubro",58.77
1147,"Novembro",84
1147,"Dezembro",57.42
8407,"Janeiro",45.26
8407,"Fevereiro",9.76
8407,"Março",64.31
8407,"Abril",42.69
8407,"Maio",40
8407,"Junho",9.99
8407,"Julho",10.92
8407,"Agosto",18.37
8407,"Setembro",4.19
8407,"Outubro",12.2
8407,"Novembro",43.68
8407,"Dezembro",99.31
3956,"Janeiro",25.61
3956,"Fevereiro",7.32
3956,"Março",23.28
3956,"Abril",26.65
3956,"Maio",99.43
3956,"Junho",77.26
3956,"Julho",96.69
3956,"Agosto",31.67
3956,"Setembro",88.92
3956,"Outubro",4.78
3956,"Novembro",75.22
3956,"Dezembro",52.75
2582,"Janeiro",71.66
2582,"Fevereiro",23.01
2582,"Março",28.58
2582,"Abril",59.46
2582,"Maio",71.86
2582,"Junho",42.29
2582,"Julho",80.77
2582,"Agosto",49.94
2582,"Setembro",66.73
2582,"Outubro",33.98
2582,"Novembro",43.8
2582,"Dezembro",36.42
2523,"Janeiro",87.8
2523,"Fevereiro",33.9
2523,"Março",57.46
2523,"Abril",49.49
2523,"Maio",18.04
2523,"Junho",54.74
2523,"Julho",79.11
2523,"Agosto",90.83
2523,"Setembro",25.33
2523,"Outubro",88.07
2523,"Novembro",51.05
2523,"Dezembro",72.54
972,"Janeiro",23.95
972,"Fevereiro",50.24
972,"Março",66.38
972,"Abril",18.42
972,"Maio",58.77
972,"Junho",77.78
972,"Julho",2.14
972,"Agosto",30.07
972,"Setembro",85.47
972,"Outubro",91.09
972,"Novembro",43.85
972,"Dezembro",86.83
8289,"Janeiro",34.26
8289,"Fevereiro",78.4
8289,"Março",74.28
8289,"Abril",31.51
8289,"Maio",49.57
8289,"Junho",67.65
8289,"Julho",40.43
8289,"Agosto",93.08
