"NUM_CLIENTE","MES_FAT","VALOR_FATURAMENTO"
4369,"Agosto",389.93
4369,"Setembro",574.91
4369,"Outubro",1100.65
4369,"Novembro",728.28
4369,"Dezembro",779.38
4005,"Janeiro",1142.32
4005,"Fevereiro",660.95
4005,"Março",417.51
4005,"Abril",369.21
4005,"Maio",511.88
4005,"Junho",403.83
4005,"Julho",573.17
4005,"Agosto",625.77
4005,"Setembro",1246.02
4005,"Outubro",668.48
4005,"Novembro",883.46
4005,"Dezembro",1403.06
3062,"Janeiro",156.18
3062,"Fevereiro",523.24
3062,"Março",833.33
3062,"Abril",238.01
3062,"Maio",696.83
3062,"Junho",90.88
3062,"Julho",239.03
3062,"Agosto",855.23
3062,"Setembro",560.45
3062,"Outubro",720.48
3062,"Novembro",1263.65
3062,"Dezembro",178.28
7044,"Janeiro",125.23
7044,"Fevereiro",766.69
7044,"Março",882.23
7044,"Abril",542.19
7044,"Maio",11.88
7044,"Junho",27.44
7044,"Julho",319.81
7044,"Agosto",569.52
7044,"Setembro",1298
7044,"Outubro",438.43
7044,"Novembro",991.5
7044,"Dezembro",832.5
8124,"Janeiro",759.53
8124,"Fevereiro",1491.49
8124,"Março",11.88
8124,"Abril",1097.89
8124,"Maio",110.24
8124,"Junho",2.29
8124,"Julho",308.94
8124,"Agosto",24.92
8124,"Setembro",500.51
8124,"Outubro",1105.74
8124,"Novembro",1035.6
8124,"Dezembro",1237.81
7368,"Janeiro",887.96
7368,"Fevereiro",439.66
7368,"Março",765.46
7368,"Abril",628.12
7368,"Maio",328.29
7368,"Junho",810.39
7368,"Julho",1281.87
7368,"Agosto",814.87
7368,"Setembro",735.44
7368,"Outubro",305.62
7368,"Novembro",341.64
7368,"Dezembro",834.57
5359,"Janeiro",150.3
5359,"Fevereiro",696.14
5359,"Março",1174.94
5359,"Abril",437.07
5359,"Maio",500.52
5359,"Junho",902.21
5359,"Julho",127.22
5359,"Agosto",691.39
5359,"Setembro",373.05
5359,"Outubro",840.19
5359,"Novembro",1084.68
5359,"Dezembro",330.38
1984,"Janeiro",1011.19
1984,"Fevereiro",959.36
1984,"Março",988.74
1984,"Abril",441.53
1984,"Maio",769
1984,"Junho",788.68
1984,"Julho",665.87
1984,"Agosto",348.4
1984,"Setembro",443.02
1984,"Outubro",988.26
1984,"Novembro",473.27
1984,"Dezembro",257.18
8174,"Janeiro",267.15
8174,"Fevereiro",156.43
8174,"Março",382.63
8174,"Abril",421.31
8174,"Maio",928.13
8174,"Junho",982.56
8174,"Julho",235.95
8174,"Agosto",469.95
8174,"Setembro",54.34
8174,"Outubro",479.68
8174,"Novembro",608.66
8174,"Dezembro",383.35
1377,"Janeiro",358.37
1377,"Fevereiro",348.12
1377,"Março",117.65
1377,"Abril",298.18
1377,"Maio",1347.29
1377,"Junho",637.54
1377,"Julho",311.67
1377,"Agosto",1049.24
1377,"Setembro",871.64
1377,"Outubro",539.84
1377,"Novembro",391.67
1377,"Dezembro",615.78
4375,"Janeiro",260.44
4375,"Fevereiro",67.42
4375,"Março",145.19
4375,"Abril",128.77
4375,"Maio",530.63
4375,"Junho",161.55
4375,"Julho",898.93
4375,"Agosto",1216.18
4375,"Setembro",965.37
4375,"Outubro",393.49
4375,"Novembro",523.88
4375,"Dezembro",400.88
2049,"Janeiro",292.59
2049,"Fevereiro",236.76
2049,"Março",399.53
2049,"Abril",424.41
2049,"Maio",842.16
2049,"Junho",582.21
2049,"Julho",301.29
2049,"Agosto",1161.93
2049,"Setembro",722.26
2049,"Outubro",1275.01
2049,"Novembro",82.06
2049,"Dezembro",739.71
2413,"Janeiro",229.39
2413,"Fevereiro",881.37
2413,"Março",539.12
2413,"Abril",1184.64
2413,"Maio",465.61
2413,"Junho",1034.98
2413,"Julho",324.24
2413,"Agosto",408.34
2413,"Setembro",708.38
2413,"Outubro",242.49
2413,"Novembro",30.66
2413,"Dezembro",863.09
543,"Janeiro",492.53
543,"Fevereiro",686.49
543,"Março",189.48
543,"Abril",1488.84
543,"Maio",509.78
543,"Junho",545.09
543,"Julho",718.89
543,"Agosto",196.28
543,"Setembro",829.02
543,"Outubro",1190.68
543,"Novembro",855.26
543,"Dezembro",299.57
752,"Janeiro",1179.61
752,"Fevereiro",359.72
752,"Março",770.8
752,"Abril",75.7
752,"Maio",245.1
752,"Junho",783.82
752,"Julho",630.13
752,"Agosto",149.55
752,"Setembro",885.82
752,"Outubro",289.84
752,"Novembro",241.47
752,"Dezembro",766.07
1918,"Janeiro",1324.55
1918,"Fevereiro",631.24
1918,"Março",482.38
1918,"Abril",55.61
1918,"Maio",1260.92
1918,"Junho",138.86
1918,"Julho",758.23
1918,"Agosto",514.71
1918,"Setembro",856.56
1918,"Outubro",1040.43
1918,"Novembro",717.77
1918,"Dezembro",717.22
1805,"Janeiro",1152.13
1805,"Fevereiro",806.28
1805,"Março",102.82
1805,"Abril",436.91
1805,"Maio",624.78
1805,"Junho",279.4
1805,"Julho",1253.22
1805,"Agosto",440.81
1805,"Setembro",622.66
1805,"Outubro",447.11
1805,"Novembro",969.88
1805,"Dezembro",360.68
4683,"Janeiro",6.16
4683,"Fevereiro",493.64
4683,"Março",526.77
4683,"Abril",1367.56
4683,"Maio",1119.29
4683,"Junho",787.7
4683,"Julho",497.03
4683,"Agosto",472.92
4683,"Setembro",270.67
4683,"Outubro",365.08
4683,"Novembro",457.11
4683,"Dezembro",91.81
5688,"Janeiro",498.15
5688,"Fevereiro",471.89
5688,"Março",1333.57
5688,"Abril",47.02
5688,"Maio",679.53
5688,"Junho",491.05
5688,"Julho",79.15
5688,"Agosto",130.92
5688,"Setembro",930.03
5688,"Outubro",412.94
5688,"Novembro",573.97
5688,"Dezembro",207.8
8294,"Janeiro",338.58
8294,"Fevereiro",279.8
8294,"Março",163.71
8294,"Abril",851.15
8294,"Maio",53.25
8294,"Junho",742.59
8294,"Julho",523.46
8294,"Agosto",573.48
8294,"Setembro",1334.72
8294,"Outubro",450.07
8294,"Novembro",927.79
8294,"Dezembro",270.84
9244,"Janeiro",970.31
9244,"Fevereiro",712.79
9244,"Março",963.26
9244,"Abril",621.43
9244,"Maio",53.98
9244,"Junho",332.66
9244,"Julho",372.82
9244,"Agosto",888.3
9244,"Setembro",340.44
9244,"Outubro",580.25
9244,"Novembro",388.15
9244,"Dezembro",71.44
2401,"Janeiro",755.56
2401,"Fevereiro",85.02
2401,"Março",26.19
2401,"Abril",607.34
2401,"Maio",118.4
2401,"Junho",858.83
2401,"Julho",1408.37
2401,"Agosto",1032.97
2401,"Setembro",116.2
2401,"Outubro",1252.06
2401,"Novembro",1339.04
2401,"Dezembro",1107.26
5484,"Janeiro",87.05
5484,"Fevereiro",166.65
5484,"Março",814.27
5484,"Abril",112.05
5484,"Maio",619.82
5484,"Junho",582.37
5484,"Julho",520.86
5484,"Agosto",247.67
5484,"Setembro",117.83
5484,"Outubro",425.89
5484,"Novembro",731.78
5484,"Dezembro",157.9
9072,"Janeiro",1293.19
9072,"Fevereiro",596.83
9072,"Março",898.77
9072,"Abril",439.36
9072,"Maio",892.02
9072,"Junho",304.56
9072,"Julho",578.7
9072,"Agosto",388.46
9072,"Setembro",941.9
9072,"Outubro",424.62
9072,"Novembro",33.46
9072,"Dezembro",926.02
2681,"Janeiro",57.19
2681,"Fevereiro",1115.82
2681,"Março",432
2681,"Abril",312.01
2681,"Maio",389.55
2681,"Junho",123.81
2681,"Julho",977.35
2681,"Agosto",884.37
2681,"Setembro",721.4
2681,"Outubro",905.1
2681,"Novembro",927.14
2681,"Dezembro",515
134,"Janeiro",1070.26
134,"Fevereiro",433.37
134,"Março",1205.75
134,"Abril",1340.86
134,"Maio",370.58
134,"Junho",658.19
134,"Julho",626.57
134,"Agosto",130.69
134,"Setembro",838.87
134,"Outubro",404.87
134,"Novembro",376
134,"Dezembro",272.57
3853,"Janeiro",1190.36
3853,"Fevereiro",1386.66
3853,"Março",626.66
3853,"Abril",680.49
3853,"Maio",867.48
3853,"Junho",832.16
3853,"Julho",544.67
3853,"Agosto",1225.36
3853,"Setembro",207.3
3853,"Outubro",548.43
3853,"Novembro",512.04
3853,"Dezembro",360.04
7550,"Janeiro",75.69
7550,"Fevereiro",548.89
7550,"Março",1210.82
7550,"Abril",834.52
7550,"Maio",103.85
7550,"Junho",218.79
7550,"Julho",311.72
7550,"Agosto",447.51
7550,"Setembro",513.44
7550,"Outubro",373.35
7550,"Novembro",706.48
7550,"Dezembro",595.37
1064,"Janeiro",1125.43
1064,"Fevereiro",429.42
1064,"Março",274.07
1064,"Abril",1028.98
1064,"Maio",1120.82
1064,"Junho",665.83
1064,"Julho",619.54
1064,"Agosto",343.99
1064,"Setembro",411.96
1064,"Outubro",957.56
1064,"Novembro",1296.12
1064,"Dezembro",283.51
2442,"Janeiro",1441.93
2442,"Fevereiro",884.33
2442,"Março",1032.7
2442,"Abril",1295.8
2442,"Maio",47.45
2442,"Junho",250.05
2442,"Julho",901.75
2442,"Agosto",311.24
2442,"Setembro",1301.96
2442,"Outubro",200.06
2442,"Novembro",859.74
2442,"Dezembro",807.78
9085,"Janeiro",573.5
9085,"Fevereiro",1239.2
9085,"Março",639.09
9085,"Abril",636.5
9085,"Maio",690.91
9085,"Junho",727.81
9085,"Julho",211.78
9085,"Agosto",847.38
9085,"Setembro",242.74
9085,"Outubro",766.11
9085,"Novembro",597.97
9085,"Dezembro",550.07
1147,"Janeiro",1369.56
1147,"Fevereiro",1064.06
1147,"Março",71
1147,"Abril",491.71
1147,"Maio",420
1147,"Junho",110.34
1147,"Julho",1025.55
1147,"Agosto",190.4
1147,"Setembro",108.12
1147,"Outubro",782.11
1147,"Novembro",1061.25
1147,"Dezembro",449.38
8407,"Janeiro",589.9
8407,"Fevereiro",85.59
8407,"Março",898.5
8407,"Abril",343.1
8407,"Maio",564.57
8407,"Junho",138.71
8407,"Julho",100.42
8407,"Agosto",219.31
8407,"Setembro",47.09
8407,"Outubro",168.41
8407,"Novembro",373.39
8407,"Dezembro",1288.28
3956,"Janeiro",324.48
3956,"Fevereiro",87.59
3956,"Março",253.85
3956,"Abril",324.2
3956,"Maio",1317.25
3956,"Junho",1143.52
3956,"Julho",1363.88
3956,"Agosto",394.02
3956,"Setembro",1317.71
3956,"Outubro",62.95
3956,"Novembro",1157.47
3956,"Dezembro",787.18
2582,"Janeiro",791.19
2582,"Fevereiro",192.39
2582,"Março",387.93
2582,"Abril",753.43
2582,"Maio",1117.77
2582,"Junho",546.98
2582,"Julho",711.32
2582,"Agosto",590.9
2582,"Setembro",610.52
2582,"Outubro",526.63
2582,"Novembro",430.27
2582,"Dezembro",349.14
2523,"Janeiro",937.49
2523,"Fevereiro",466.08
2523,"Março",868.85
2523,"Abril",523.28
2523,"Maio",260.69
2523,"Junho",812.46
2523,"Julho",958.05
2523,"Agosto",1331.69
2523,"Setembro",339.27
2523,"Outubro",1328.24
2523,"Novembro",533.2
2523,"Dezembro",829.43
972,"Janeiro",202.77
972,"Fevereiro",507.56
972,"Março",759.06
972,"Abril",240.82
972,"Maio",671.02
972,"Junho",734.03
972,"Julho",18.39
972,"Agosto",434.34
972,"Setembro",1279.55
972,"Outubro",1392.26
972,"Novembro",584.21
972,"Dezembro",784.22
8289,"Janeiro",441.85
8289,"Fevereiro",788.31
8289,"Março",620.51
8289,"Abril",357.35
8289,"Maio",490.66
8289,"Junho",747.67
8289,"Julho",416.21
8289,"Agosto",918.35
8289,"Setembro",495.81
8289,"Outubro",241.38
8289,"Novembro",952.24
8289,"Dezembro",898.66
1514,"Janeiro",1173.22
1514,"Fevereiro",692.2
1514,"Março",539.19
1514,"Abril",940.23
1514,"Maio",157.22
1514,"Junho",829.72
1514,"Julho",859.33
1514,"Agosto",914.33
1514,"Setembro",520.26
1514,"Outubro",9.47
1514,"Novembro",174.06
1514,"Dezembro",239.7
2976,"Janeiro",734.38
2976,"Fevereiro",285.58
2976,"Março",897.61
2976,"Abril",1181.89
2976,"Maio",845.62
2976,"Junho",675.95
2976,"Julho",681.59
2976,"Agosto",1233.75
2976,"Setembro",1019.91
2976,"Outubro",560.86
2976,"Novembro",455.97
2976,"Dezembro",34.02
2909,"Janeiro",321.11
2909,"Fevereiro",377.65
2909,"Março",1463.82
2909,"Abril",157.98
2909,"Maio",683.34
2909,"Junho",506.14
2909,"Julho",193.34
2909,"Agosto",726.33
2909,"Setembro",109.65
2909,"Outubro",899.66
2909,"Novembro",777.75
2909,"Dezembro",407.54
4000,"Janeiro",936.07
4000,"Fevereiro",518.99
4000,"Março",614.96
4000,"Abril",657.68
4000,"Maio",526.19
4000,"Junho",200.48
4000,"Julho",894.41
4000,"Agosto",373.43
4000,"Setembro",9.25
4000,"Outubro",500.11
4000,"Novembro",222.41
4000,"Dezembro",82.08
7948,"Janeiro",1143.45
7948,"Fevereiro",241.08
7948,"Março",108.11
7948,"Abril",154.22
7948,"Maio",1177.37
7948,"Junho",107.45
7948,"Julho",714.25
7948,"Agosto",665.13
7948,"Setembro",1001.4
7948,"Outubro",1361.77
7948,"Novembro",299.17
7948,"Dezembro",374.25
6510,"Janeiro",794.39
6510,"Fevereiro",492.02
6510,"Março",839.25
6510,"Abril",149.18
6510,"Maio",967.09
6510,"Junho",316.75
6510,"Julho",843.87
6510,"Agosto",897.83
6510,"Setembro",1186.03
6510,"Outubro",163.27
6510,"Novembro",202.24
6510,"Dezembro",419.68
9012,"Janeiro",800.29
9012,"Fevereiro",372
9012,"Março",268.34
9012,"Abril",213.73
9012,"Maio",309.55
9012,"Junho",40.94
9012,"Julho",1160.99
9012,"Agosto",1050.78
9012,"Setembro",1126.86
9012,"Outubro",741.53
9012,"Novembro",47.08
9012,"Dezembro",6.47
3153,"Janeiro",561.72
3153,"Fevereiro",334.34
3153,"Março",815.66
3153,"Abril",553.52
3153,"Maio",407.25
3153,"Junho",451.71
3153,"Julho",733.98
3153,"Agosto",1133.71
3153,"Setembro",954.68
3153,"Outubro",833.5
3153,"Novembro",213.82
3153,"Dezembro",296.69
2802,"Janeiro",787.57
2802,"Fevereiro",366.47
2802,"Março",441.22
2802,"Abril",113.18
2802,"Maio",1066.39
2802,"Junho",736.9
2802,"Julho",118.91
2802,"Agosto",116.03
2802,"Setembro",91.46
2802,"Outubro",416.14
2802,"Novembro",817.67
2802,"Dezembro",979.15
4813,"Janeiro",404.08
4813,"Fevereiro",215.91
4813,"Março",389.63
4813,"Abril",602.03
4813,"Maio",1351.3
4813,"Junho",721.45
4813,"Julho",228.65
4813,"Agosto",748.72
4813,"Setembro",466.45
4813,"Outubro",980.14
4813,"Novembro",712.77
4813,"Dezembro",581.5
8390,"Janeiro",836.59
8390,"Fevereiro",310.25
8390,"Março",1537.41
8390,"Abril",656.51
8390,"Maio",241.14
8390,"Junho",336.47
8390,"Julho",969.33
8390,"Agosto",256.12
8390,"Setembro",227.78
8390,"Outubro",973.29
8390,"Novembro",809.94
8390,"Dezembro",777.6
3051,"Janeiro",45.87
3051,"Fevereiro",801.37
3051,"Março",413.66
3051,"Abril",53.81
3051,"Maio",608.47
3051,"Junho",607.69
3051,"Julho",490.04
3051,"Agosto",53.01
3051,"Setembro",318.38
3051,"Outubro",961.91
3051,"Novembro",920.47
3051,"Dezembro",105.67
1190,"Janeiro",60.43
1190,"Fevereiro",771.7
1190,"Março",489.44
1190,"Abril",554.58
1190,"Maio",41.58
1190,"Junho",261.35
1190,"Julho",893.41
1190,"Agosto",193.15
1190,"Setembro",481.72
1190,"Outubro",322.52
1190,"Novembro",151.83
1190,"Dezembro",184.33
4876,"Janeiro",368.09
4876,"Fevereiro",142.04
4876,"Março",128.11
4876,"Abril",1087
4876,"Maio",426.88
4876,"Junho",1229.82
4876,"Julho",148.74
4876,"Agosto",728.61
4876,"Setembro",925.42
4876,"Outubro",265.63
4876,"Novembro",563.32
4876,"Dezembro",927.17
4748,"Janeiro",239.82
4748,"Fevereiro",1428.12
4748,"Março",1264.29
4748,"Abril",267.25
4748,"Maio",373.03
4748,"Junho",277.31
4748,"Julho",474.78
4748,"Agosto",588.98
4748,"Setembro",96.57
4748,"Outubro",494.91
4748,"Novembro",594.25
4748,"Dezembro",917.94
2928,"Janeiro",422.13
2928,"Fevereiro",1159.95
2928,"Março",658.36
2928,"Abril",896.91
2928,"Maio",903.81
2928,"Junho",900.96
2928,"Julho",392.44
2928,"Agosto",430.04
2928,"Setembro",619.37
2928,"Outubro",395.62
2928,"Novembro",1419.36
2928,"Dezembro",862.39
5257,"Janeiro",21.67
5257,"Fevereiro",618.19
5257,"Março",588.28
5257,"Abril",715.46
5257,"Maio",1289.86
5257,"Junho",1076.97
5257,"Julho",429.64
5257,"Agosto",38.88
5257,"Setembro",573.69
5257,"Outubro",383.53
5257,"Novembro",1105.02
5257,"Dezembro",687.91
476,"Janeiro",452
476,"Fevereiro",267.96
476,"Março",1368.13
476,"Abril",724.28
476,"Maio",114.68
476,"Junho",1106.45
476,"Julho",762.37
476,"Agosto",151.27
476,"Setembro",850.32
476,"Outubro",417.85
476,"Novembro",122.18
476,"Dezembro",431.74
1067,"Janeiro",713.53
1067,"Fevereiro",789.54
1067,"Março",811.39
1067,"Abril",61.68
1067,"Maio",312.44
1067,"Junho",968.22
1067,"Julho",257.83
1067,"Agosto",383.43
1067,"Setembro",858.24
1067,"Outubro",1299.42
1067,"Novembro",1068.42
1067,"Dezembro",973.19
760,"Janeiro",970.59
760,"Fevereiro",268.92
760,"Março",389.69
760,"Abril",1085.69
760,"Maio",791.95
760,"Junho",873.03
760,"Julho",146.93
760,"Agosto",9.26
760,"Setembro",616.41
760,"Outubro",651.43
760,"Novembro",598
760,"Dezembro",860.12
6880,"Janeiro",527.54
6880,"Fevereiro",810.51
6880,"Março",266.78
6880,"Abril",683.39
6880,"Maio",900.97
6880,"Junho",152.64
6880,"Julho",903.36
6880,"Agosto",524.85
6880,"Setembro",127.33
6880,"Outubro",880.4
6880,"Novembro",272.68
6880,"Dezembro",190.3
7516,"Janeiro",961.38
7516,"Fevereiro",854.8
7516,"Março",362.17
7516,"Abril",860.22
7516,"Maio",8.51
7516,"Junho",277.54
7516,"Julho",712.44
7516,"Agosto",197.32
7516,"Setembro",480.35
7516,"Outubro",323.02
7516,"Novembro",879.45
7516,"Dezembro",876.7
8125,"Janeiro",806.6
8125,"Fevereiro",771.23
8125,"Março",456.93
8125,"Abril",1229.39
8125,"Maio",423.84
8125,"Junho",699.56
8125,"Julho",878.82
8125,"Agosto",908.71
8125,"Setembro",963.34
8125,"Outubro",727.73
8125,"Novembro",178.23
8125,"Dezembro",544.98
5606,"Janeiro",695.13
5606,"Fevereiro",301.99
5606,"Março",824.58
5606,"Abril",1043.14
5606,"Maio",33.65
5606,"Junho",922.95
5606,"Julho",477.55
5606,"Agosto",32.66
5606,"Setembro",411.12
5606,"Outubro",731.53
5606,"Novembro",221.43
5606,"Dezembro",544.73
6296,"Janeiro",1003.85
6296,"Fevereiro",814.4
6296,"Março",703.48
6296,"Abril",936.94
6296,"Maio",930.09
6296,"Junho",1177.23
6296,"Julho",153.5
6296,"Agosto",605.19
6296,"Setembro",543.18
6296,"Outubro",948.16
6296,"Novembro",494.54
6296,"Dezembro",39.05
7336,"Janeiro",450.08
7336,"Fevereiro",482.83
7336,"Março",881.36
7336,"Abril",409.52
7336,"Maio",380.64
7336,"Junho",411.3
7336,"Julho",459.67
7336,"Agosto",148.83
7336,"Setembro",94.7
7336,"Outubro",1114.97
7336,"Novembro",247.24
7336,"Dezembro",535.37
6902,"Janeiro",1240.87
6902,"Fevereiro",739.32
6902,"Março",1141.9
6902,"Abril",513.33
6902,"Maio",675.62
6902,"Junho",227.78
6902,"Julho",749.27
6902,"Agosto",1048.7
6902,"Setembro",308.72
6902,"Outubro",915.68
6902,"Novembro",299.05
6902,"Dezembro",498.05
5446,"Janeiro",193.07
5446,"Fevereiro",67.85
5446,"Março",91.91
5446,"Abril",621.14
5446,"Maio",557.4
5446,"Junho",91.19
5446,"Julho",743.14
5446,"Agosto",268.73
5446,"Setembro",799.63
5446,"Outubro",624.69
5446,"Novembro",533.16
5446,"Dezembro",445.36
3138,"Janeiro",123.62
3138,"Fevereiro",811.15
3138,"Março",557.12
3138,"Abril",274.12
3138,"Maio",520.93
3138,"Junho",372.28
3138,"Julho",389.4
3138,"Agosto",1080.23
3138,"Setembro",570.5
3138,"Outubro",282.97
3138,"Novembro",385.98
3138,"Dezembro",119.67
1379,"Janeiro",427.97
1379,"Fevereiro",214.8
1379,"Março",439.64
1379,"Abril",401.11
1379,"Maio",913.13
1379,"Junho",271.37
1379,"Julho",140.29
1379,"Agosto",481.94
1379,"Setembro",323.94
1379,"Outubro",748.13
1379,"Novembro",698.54
1379,"Dezembro",185.87
5240,"Janeiro",893.89
5240,"Fevereiro",360.36
5240,"Março",488.47
5240,"Abril",1039.96
5240,"Maio",498.97
5240,"Junho",1431.26
5240,"Julho",809.83
5240,"Agosto",219.75
5240,"Setembro",130.24
5240,"Outubro",369.46
5240,"Novembro",334.39
5240,"Dezembro",998.17
9662,"Janeiro",1100.19
9662,"Fevereiro",828.9
9662,"Março",1373.81
9662,"Abril",576.78
9662,"Maio",101.37
9662,"Junho",113.75
9662,"Julho",286.97
9662,"Agosto",552.66
9662,"Setembro",335.75
9662,"Outubro",37.48
9662,"Novembro",556.69
9662,"Dezembro",116.6
1787,"Janeiro",1184.37
1787,"Fevereiro",98.5
1787,"Março",1135.4
1787,"Abril",113.56
1787,"Maio",552.67
1787,"Junho",244.49
1787,"Julho",233.6
1787,"Agosto",648.69
1787,"Setembro",550.94
1787,"Outubro",899.72
1787,"Novembro",1003.09
1787,"Dezembro",1026.74
9252,"Janeiro",374.81
9252,"Fevereiro",1184.8
9252,"Março",496.02
9252,"Abril",95.54
9252,"Maio",680.84
9252,"Junho",31.85
9252,"Julho",401.21
9252,"Agosto",1391.64
9252,"Setembro",314.24
9252,"Outubro",475.38
9252,"Novembro",228.22
9252,"Dezembro",562.53
5223,"Janeiro",718.54
5223,"Fevereiro",188.34
5223,"Março",1063.97
5223,"Abril",643.66
5223,"Maio",63.23
5223,"Junho",903
5223,"Julho",387.45
5223,"Agosto",822.06
5223,"Setembro",375.33
5223,"Outubro",426.36
5223,"Novembro",797.94
5223,"Dezembro",1126.71
2570,"Janeiro",988.97
2570,"Fevereiro",333.22
2570,"Março",747.84
2570,"Abril",651.17
2570,"Maio",185.45
2570,"Junho",233.93
2570,"Julho",1049.56
2570,"Agosto",707.37
2570,"Setembro",398.77
2570,"Outubro",107.74
2570,"Novembro",303.83
2570,"Dezembro",1021.63
7647,"Janeiro",569.59
7647,"Fevereiro",663.78
7647,"Março",861.91
7647,"Abril",540.6
7647,"Maio",1277.19
7647,"Junho",345.55
7647,"Julho",365.55
7647,"Agosto",4.61
7647,"Setembro",511.72
7647,"Outubro",103.55
7647,"Novembro",956.05
7647,"Dezembro",814.41
9030,"Janeiro",359.16
9030,"Fevereiro",203.85
9030,"Março",492.93
9030,"Abril",548.55
9030,"Maio",326.91
9030,"Junho",694.96
9030,"Julho",1086.93
9030,"Agosto",808.87
9030,"Setembro",982.81
9030,"Outubro",817.28
9030,"Novembro",344.52
9030,"Dezembro",899.26
2856,"Janeiro",265.43
2856,"Fevereiro",232.48
2856,"Março",152.97
2856,"Abril",69.86
2856,"Maio",256.57
2856,"Junho",225.17
2856,"Julho",1466.5
2856,"Agosto",390.19
2856,"Setembro",219.97
2856,"Outubro",65.41
2856,"Novembro",1211.22
2856,"Dezembro",33.65
9424,"Janeiro",1383.19
9424,"Fevereiro",107.17
9424,"Março",346.13
9424,"Abril",28.26
9424,"Maio",1115.4
9424,"Junho",1044.21
9424,"Julho",797.41
9424,"Agosto",320.96
9424,"Setembro",603.77
9424,"Outubro",190.04
9424,"Novembro",348.68
9424,"Dezembro",416.81
706,"Janeiro",927.15
706,"Fevereiro",556.35
706,"Março",920.76
706,"Abril",67.35
706,"Maio",891.88
706,"Junho",207.63
706,"Julho",555.22
706,"Agosto",548
706,"Setembro",443.75
706,"Outubro",710.81
706,"Novembro",597.04
706,"Dezembro",931.86
5998,"Janeiro",312.44
5998,"Fevereiro",1077.76
5998,"Março",943.07
5998,"Abril",624.86
5998,"Maio",776.16
5998,"Junho",1023.99
5998,"Julho",776.92
5998,"Agosto",170.43
5998,"Setembro",371.61
5998,"Outubro",723.73
5998,"Novembro",684.63
5998,"Dezembro",659.97
5520,"Janeiro",430.27
5520,"Fevereiro",486.8
5520,"Março",1366.02
5520,"Abril",1016.4
5520,"Maio",691.02
5520,"Junho",755.31
5520,"Julho",356.15
5520,"Agosto",798.4
5520,"Setembro",838.69
5520,"Outubro",515.59
5520,"Novembro",41.03
5520,"Dezembro",43.85
6070,"Janeiro",702.06
6070,"Fevereiro",746.63
6070,"Março",223.26
6070,"Abril",8.42
6070,"Maio",346.57
6070,"Junho",565.85
6070,"Julho",77.66
6070,"Agosto",1375.19
6070,"Setembro",403.92
6070,"Outubro",739.31
6070,"Novembro",1264.86
6070,"Dezembro",911.17
7110,"Janeiro",1310.78
7110,"Fevereiro",1144.9
7110,"Março",468.52
7110,"Abril",285.26
7110,"Maio",340.17
7110,"Junho",686.52
7110,"Julho",1146.58
7110,"Agosto",614.28
7110,"Setembro",579.82
7110,"Outubro",199.11
7110,"Novembro",617.65
7110,"Dezembro",148.1
1681,"Janeiro",938.36
1681,"Fevereiro",828.36
1681,"Março",1088.47
1681,"Abril",668.68
1681,"Maio",37.68
1681,"Junho",157.45
1681,"Julho",222.57
1681,"Agosto",29.55
1681,"Setembro",531.98
1681,"Outubro",131.01
1681,"Novembro",385.71
1681,"Dezembro",1205.35
8777,"Janeiro",1149.51
8777,"Fevereiro",267.29
8777,"Março",1082.89
8777,"Abril",1234.29
8777,"Maio",209.52
8777,"Junho",1241.45
8777,"Julho",356.71
8777,"Agosto",919.58
8777,"Setembro",782.07
8777,"Outubro",188.93
8777,"Novembro",928.19
8777,"Dezembro",1181.47
1595,"Janeiro",475.82
1595,"Fevereiro",421.87
1595,"Março",551.63
1595,"Abril",9.96
1595,"Maio",200.87
1595,"Junho",434.64
1595,"Julho",983.2
1595,"Agosto",894.41
1595,"Setembro",356.68
1595,"Outubro",3.7
1595,"Novembro",977.44
1595,"Dezembro",412.33
5665,"Janeiro",515.12
5665,"Fevereiro",817.03
5665,"Março",994.96
5665,"Abril",963.25
5665,"Maio",246.93
5665,"Junho",79.56
5665,"Julho",304.97
5665,"Agosto",806.94
5665,"Setembro",417.55
5665,"Outubro",991.36
5665,"Novembro",443.68
5665,"Dezembro",583.98
3070,"Janeiro",824.98
3070,"Fevereiro",442.1
3070,"Março",738.67
3070,"Abril",449.55
3070,"Maio",466.43
3070,"Junho",626.16
3070,"Julho",23.58
3070,"Agosto",651.4
3070,"Setembro",48.51
3070,"Outubro",376.81
3070,"Novembro",40.22
3070,"Dezembro",936.95
6949,"Janeiro",467.92
6949,"Fevereiro",5.17
6949,"Março",436.84
6949,"Abril",194.63
6949,"Maio",814.74
6949,"Junho",238.46
6949,"Julho",563.99
6949,"Agosto",335.06
6949,"Setembro",678.89
6949,"Outubro",390.23
6949,"Novembro",170.82
6949,"Dezembro",699.9
8408,"Janeiro",480.12
8408,"Fevereiro",1056.81
8408,"Março",1168.68
8408,"Abril",234.05
8408,"Maio",506.25
8408,"Junho",271.43
8408,"Julho",222.13
8408,"Agosto",338.77
8408,"Setembro",993.42
8408,"Outubro",471.67
8408,"Novembro",191.66
8408,"Dezembro",455.69
2637,"Janeiro",47.03
2637,"Fevereiro",569.78
2637,"Março",227.33
2637,"Abril",616.35
2637,"Maio",388.43
2637,"Junho",288.36
2637,"Julho",10.47
2637,"Agosto",847.36
2637,"Setembro",396.91
2637,"Outubro",184.72
2637,"Novembro",481.47
